count,班级,学号,学科,第一次成绩,第二次成绩,第三次成绩,第四次成绩,第五次成绩
2104,906,14657,8,67,62,52,59,71
2105,906,14657,7,53,47,67,62,59
2106,906,14657,6,68,45,58,58,45
2107,906,14657,5,49,55,47,60,36
2108,906,14657,4,67,55,35,56,71
2109,906,14657,3,74,97.5,76,113.5,62
2110,906,14657,2,65,88,53,113,68
2111,906,14657,1,56,101,67,93,74
2112,906,14652,17,70,76,67,61,66
2113,906,14652,8,66,56,73,80,83
2114,906,14652,7,67,64,65,77,71
2115,906,14652,6,81,70,77,81,84
2116,906,14652,5,58,80,68,71,76
2117,906,14652,4,67,93,67,79,71
2118,906,14652,3,84.5,107,78,121.5,84
2119,906,14652,2,64,106,71,92,97
2120,906,14652,1,71,108,77,98,83
2121,906,14649,17,77,75,82,69,75
2122,906,14649,8,63,82,76,79,71
2123,906,14649,7,67,60,70,85,71
2124,906,14649,6,90,67,70,85,79
2125,906,14649,5,86,83,69,83,89
2126,906,14649,4,84,92,93,76,94
2127,906,14649,3,82.5,115.5,75,110.5,75
2128,906,14649,2,89,108,77,134,94
2129,906,14649,1,62,100,66,91,70
2130,906,14641,17,64,73,70,57,70
2131,906,14641,8,62,68,78,82,70
2132,906,14641,7,94,83,86,78,90
2133,906,14641,6,86,62,75,81,82
2134,906,14641,5,67,90,67,80,71
2135,906,14641,4,67,74,55,80,71
2136,906,14641,3,81,115,89,117,91
2137,906,14641,2,67,97,70,66,75
2138,906,14641,1,63,105,79,91,73
2139,906,14635,17,78,81,92,74,82
2140,906,14635,8,66,62,72,91,81
2141,906,14635,7,67,76,77,82,71
2142,906,14635,6,81,72,66,79,93
2143,906,14635,5,75,80,68,95,66
2144,906,14635,4,86,79,79,71,90
2145,906,14635,3,85.5,116.5,86,129.5,83
2146,906,14635,2,80,105,84,103,97
2147,906,14635,1,74,102,83,105,86
2148,906,14621,17,66,82,75,61,68
2149,906,14621,8,63,68,82,91,80
2150,906,14621,7,67,65,59,75,71
2151,906,14621,6,74,53,68,70,78
2152,906,14621,5,60,57,71,81,77
2153,906,14621,4,75,72,72,71,86
2154,906,14621,3,74.5,108.5,80,120.5,75
2155,906,14621,2,70,119,80,109,92
2156,906,14621,1,66,101,77,96,83
2157,906,14615,17,45,57,54,52,58
2158,906,14615,8,51,52,60,68,60
2159,906,14615,7,67,44,53,62,71
2160,906,14615,6,57,34,52,65,60
2161,906,14615,5,67,50,52,54,71
2162,906,14615,4,67,51,42,73,71
2163,906,14615,3,69,110.5,76,123.5,66
2164,906,14615,2,51,71,55,90,67
2165,906,14615,1,58,100,71,100,83
2166,906,14608,17,75,85,69,71,70
2167,906,14608,8,67,72,75,77,71
2168,906,14608,7,67,70,77,86,71
2169,906,14608,6,80,54,55,83,83
2170,906,14608,5,68,63,67,79,75
2171,906,14608,4,94,81,91,56,85
2172,906,14608,3,79.5,118,72,112,82
2173,906,14608,2,59,115,77,103,79
2174,906,14608,1,70,95,77,95,73
2175,906,14607,17,60,71,70,72,70
2176,906,14607,8,58,54,66,72,71
2177,906,14607,7,67,61,51,69,71
2178,906,14607,6,86,61,81,77,91
2179,906,14607,5,73,58,72,85,79
2180,906,14607,4,67,90,61,93,71
2181,906,14607,3,78.5,120,81,130,87
2182,906,14607,2,78,90,78,104,93
2183,906,14607,1,75,110,83,101,78
2184,906,14605,17,74,75,76,61,74
2185,906,14605,8,64,59,80,75,80
2186,906,14605,7,67,60,62,82,71
2187,906,14605,6,74,54,67,70,72
2188,906,14605,5,64,66,71,65,73
2189,906,14605,4,67,77,50,86,71
2190,906,14605,3,81,117.5,79,132.5,76
2191,906,14605,2,77,110,80,103,93
2192,906,14605,1,76,104,70,93,83
2193,906,14602,17,79,82,73,70,68
2194,906,14602,8,64,64,81,82,85
2195,906,14602,7,67,76,77,85,71
2196,906,14602,6,81,60,63,77,78
2197,906,14602,5,69,77,76,69,77
2198,906,14602,4,75,80,62,67,87
2199,906,14602,3,79,105.5,78,122,76
2200,906,14602,2,84,108,81,88,89
2201,906,14602,1,75,110,86,108,78
2202,906,14599,17,55,70,66,55,60
2203,906,14599,8,70,55,75,81,67
2204,906,14599,7,67,60,57,75,71
2205,906,14599,6,78,47,71,73,62
2206,906,14599,5,56,53,73,69,71
2207,906,14599,4,67,73,46,83,71
2208,906,14599,3,87,124,83,130,77
2209,906,14599,2,84,87,72,103,67
2210,906,14599,1,73,101,82,91,78
2211,906,14540,17,54,50,54,58,57
2212,906,14540,8,45,60,63,70,71
2213,906,14540,7,67,49,41,49,71
2214,906,14540,6,67,36,57,55,54
2215,906,14540,5,42,56,62,59,61
2216,906,14540,4,61,64,44,54,72
2217,906,14540,3,67.5,108,76,124,77
2218,906,14540,2,68,98,74,105,72
2219,906,14540,1,77,107,80,97,78
2220,906,14533,17,62,68,57,60,71
2221,906,14533,8,52,62,70,70,67
2222,906,14533,7,67,60,62,75,71
2223,906,14533,6,70,55,71,79,61
2224,906,14533,5,57,43,72,58,71
2225,906,14533,4,67,80,31,81,71
2226,906,14533,3,78.5,124.5,84,128,88
2227,906,14533,2,60,110,65,87,60
2228,906,14533,1,65,113,69,96,78
2229,906,14532,17,69,76,78,68,80
2230,906,14532,8,67,80,83,73,71
2231,906,14532,7,67,69,71,81,71
2232,906,14532,6,88,74,86,79,82
2233,906,14532,5,76,78,86,85,60
2234,906,14532,4,86,67,69,66,89
2235,906,14532,3,77.5,114.5,76,122,75
2236,906,14532,2,85,99,88,117,83
2237,906,14532,1,70,112,82,96,84
2238,906,14531,17,68,71,78,69,75
2239,906,14531,8,67,77,78,76,71
2240,906,14531,7,67,78,77,77,71
2241,906,14531,6,87,59,76,78,81
2242,906,14531,5,73,77,75,74,67
2243,906,14531,4,91,75,89,65,78
2244,906,14531,3,84.5,116.5,77,122.5,82
2245,906,14531,2,83,111,85,117,87
2246,906,14531,1,63,103,83,94,76
2247,906,14530,17,59,65,57,58,53
2248,906,14530,8,67,68,73,70,71
2249,906,14530,7,67,71,66,78,71
2250,906,14530,6,77,63,82,68,70
2251,906,14530,5,71,74,62,75,72
2252,906,14530,4,79,87,84,58,83
2253,906,14530,3,68,88.5,71,122,66
2254,906,14530,2,80,97,67,111,83
2255,906,14530,1,64,88,81,78,75
2256,906,14528,17,75,83,75,78,82
2257,906,14528,8,73,63,87,95,84
2258,906,14528,7,87,90,81,81,92
2259,906,14528,6,88,86,87,84,97
2260,906,14528,5,67,81,79,84,71
2261,906,14528,4,67,93,49,94,71
2262,906,14528,3,93.5,122.5,95,127.5,95
2263,906,14528,2,82,102,83,112,89
2264,906,14528,1,82,124,77,110,82
2265,906,14521,17,64,72,72,66,69
2266,906,14521,8,64,56,72,71,66
2267,906,14521,7,67,63,66,83,71
2268,906,14521,6,66,55,52,72,72
2269,906,14521,5,52,45,56,76,62
2270,906,14521,4,67,60,36,74,71
2271,906,14521,3,84.5,121.5,84,131,87
2272,906,14521,2,64,78,68,92,72
2273,906,14521,1,64,112,91,105,85
2274,906,14517,17,66,57,72,64,75
2275,906,14517,8,67,67,83,66,71
2276,906,14517,7,67,63,70,69,71
2277,906,14517,6,81,66,77,77,84
2278,906,14517,5,76,58,71,82,78
2279,906,14517,4,74,70,70,61,90
2280,906,14517,3,86,119,86,132.5,88
2281,906,14517,2,82,111,83,101,96
2282,906,14517,1,71,116,80,116,80
2283,907,14878,17,76,70,71,73,73
2284,907,14878,8,67,76,92,74,71
2285,907,14878,7,67,75,70,86,71
2286,907,14878,6,91,76,70,89,92
2287,907,14878,5,76,78,70,83,83
2288,907,14878,4,84,70,83,64,91
2289,907,14878,3,82.5,127,85,124.5,86
2290,907,14878,2,72,110,88,95,92
2291,907,14878,1,76,109,77,101,80
2292,907,14855,17,58,54,57,64,64
2293,907,14855,8,52,50,64,65,72
2294,907,14855,7,67,64,52,65,71
2295,907,14855,6,97,66,67,74,82
2296,907,14855,5,67,63,64,43,71
2297,907,14855,4,85,65,73,57,80
2298,907,14855,3,83.5,110.5,78,117,80
2299,907,14855,2,62,87,62,91,64
2300,907,14855,1,63,94,61,84,69
2301,907,14850,17,59,63,73,53,61
2302,907,14850,8,67,46,65,62,71
2303,907,14850,7,67,74,66,70,71
2304,907,14850,6,76,39,53,69,73
2305,907,14850,5,55,59,73,62,70
2306,907,14850,4,58,69,87,54,81
2307,907,14850,3,72,106.5,90,125,80
2308,907,14850,2,69,125,75,90,74
2309,907,14850,1,62,90,68,82,74
2310,907,14849,17,76,73,70,52,72
2311,907,14849,8,66,62,64,74,68
2312,907,14849,7,60,84,64,71,84
2313,907,14849,6,86,37,61,60,63
2314,907,14849,5,67,64,64,63,71
2315,907,14849,4,66,71,48,73,71
2316,907,14849,3,86,111,72,111,78
2317,907,14849,2,73,115,72,100,79
2318,907,14849,1,76,106,80,97,74
2319,907,14842,17,43,59,53,48,67
2320,907,14842,8,67,81,84,84,71
2321,907,14842,7,67,63,74,74,71
2322,907,14842,6,86,68,85,81,96
2323,907,14842,5,80,53,84,88,98
2324,907,14842,4,73,83,73,71,94
2325,907,14842,3,72.5,120.5,70,118,77
2326,907,14842,2,83,111,78,101,88
2327,907,14842,1,65,88,60,101,68
2328,907,14840,17,67,62,65,60,56
2329,907,14840,8,67,75,70,68,71
2330,907,14840,7,67,65,63,69,71
2331,907,14840,6,63,53,60,70,75
2332,907,14840,5,66,67,66,73,66
2333,907,14840,4,73,72,60,54,87
2334,907,14840,3,77,111,82,121.5,76
2335,907,14840,2,77,99,62,111,86
2336,907,14840,1,66,101,62,100,62
2337,907,14839,17,63,68,65,57,61
2338,907,14839,8,72,52,78,78,81
2339,907,14839,7,67,80,62,75,71
2340,907,14839,6,82,67,64,78,87
2341,907,14839,5,80,93,60,86,75
2342,907,14839,4,67,80,61,81,71
2343,907,14839,3,83,106.5,83,124,84
2344,907,14839,2,65,102,73,95,84
2345,907,14839,1,65,108,74,99,68
2346,907,14834,17,80,57,60,67,65
2347,907,14834,8,67,73,81,86,71
2348,907,14834,7,67,53,76,80,71
2349,907,14834,6,85,69,75,80,87
2350,907,14834,5,67,57,75,75,71
2351,907,14834,4,76,80,86,77,96
2352,907,14834,3,77.5,102.5,75,124,76
2353,907,14834,2,94,115,75,124,98
2354,907,14834,1,68,86,72,88,71
2355,907,14823,17,63,73,61,47,65
2356,907,14823,8,53,59,76,70,62
2357,907,14823,7,67,48,63,67,71
2358,907,14823,6,72,52,53,66,71
2359,907,14823,5,67,67,66,65,71
2360,907,14823,4,72,56,73,59,73
2361,907,14823,3,70.5,113,70,112.5,66
2362,907,14823,2,84,101,77,94,79
2363,907,14823,1,55,103,81,94,69
2364,907,14813,17,80,81,77,75,73
2365,907,14813,8,67,84,83,69,71
2366,907,14813,7,74,81,82,76,89
2367,907,14813,6,85,77,79,81,87
2368,907,14813,5,80,84,65,85,74
2369,907,14813,4,67,93,73,77,71
2370,907,14813,3,79.5,107.5,81,127.5,88
2371,907,14813,2,73,112,89,111,84
2372,907,14813,1,73,106,79,92,68
2373,907,14804,17,80,77,68,68,66
2374,907,14804,8,67,65,75,74,71
2375,907,14804,7,67,72,61,73,71
2376,907,14804,6,90,65,69,68,85
2377,907,14804,5,67,67,65,64,71
2378,907,14804,4,75,74,73,58,81
2379,907,14804,3,88,124.5,91,122.5,81
2380,907,14804,2,78,120,84,90,87
2381,907,14804,1,61,114,85,99,74
2382,907,14774,17,68,77,81,69,72
2383,907,14774,8,67,83,84,82,71
2384,907,14774,7,67,68,77,84,71
2385,907,14774,6,91,86,91,88,91
2386,907,14774,5,81,72,81,81,83
2387,907,14774,4,85,86,84,80,90
2388,907,14774,3,95.5,126,91,137.5,87
2389,907,14774,2,82,117,85,113,96
2390,907,14774,1,78,123,90,105,82
2391,907,14772,17,68,76,75,54,60
2392,907,14772,8,67,80,58,73,71
2393,907,14772,7,72,74,73,60,78
2394,907,14772,6,84,64,70,77,77
2395,907,14772,5,67,67,72,60,71
2396,907,14772,4,59,69,73,49,85
2397,907,14772,3,79.5,116.5,86,119,78
2398,907,14772,2,61,82,65,96,77
2399,907,14772,1,67,113,81,102,82
2400,907,14764,17,72,67,61,62,66
2401,907,14764,8,60,54,79,72,74
2402,907,14764,7,67,61,67,74,71
2403,907,14764,6,76,59,69,80,83
2404,907,14764,5,67,74,79,67,71
2405,907,14764,4,75,71,62,61,83
2406,907,14764,3,86,117,81,123.5,78
2407,907,14764,2,71,96,75,95,81
2408,907,14764,1,68,90,64,83,72
2409,907,14735,17,62,57,50,57,66
2410,907,14735,8,67,68,71,68,71
2411,907,14735,7,67,61,58,63,71
2412,907,14735,6,75,65,72,66,68
2413,907,14735,5,59,78,56,66,59
2414,907,14735,4,87,64,87,87,91
2415,907,14735,3,72.5,110,72,114.5,70
2416,907,14735,2,82,110,81,123,86
2417,907,14735,1,55,103,75,87,58
2418,907,14734,17,72,69,74,63,77
2419,907,14734,8,65,54,76,91,72
2420,907,14734,7,58,69,72,74,84
2421,907,14734,6,76,59,61,79,85
2422,907,14734,5,71,70,73,82,85
2423,907,14734,4,67,80,60,80,71
2424,907,14734,3,84.5,114,75,126,75
2425,907,14734,2,72,111,79,95,82
2426,907,14734,1,74,119,82,103,81
2427,907,14728,17,87,80,83,66,78
2428,907,14728,8,76,70,93,86,83
2429,907,14728,7,86,91,83,71,87
2430,907,14728,6,82,59,74,76,86
2431,907,14728,5,74,69,61,88,74
2432,907,14728,4,67,85,70,81,71
2433,907,14728,3,89.5,116.5,86,115,87
2434,907,14728,2,81,98,77,96,87
2435,907,14728,1,83,112,92,111,77
2436,907,14719,17,47,64,44,52,41
2437,907,14719,8,67,62,53,67,71
2438,907,14719,7,67,50,52,57,71
2439,907,14719,6,79,47,51,76,80
2440,907,14719,5,43,66,60,70,68
2441,907,14719,4,87,70,75,47,71
2442,907,14719,3,61,87,65,110,54
2443,907,14719,2,58,56,51,84,59
2444,907,14719,1,67,94,49,90,71
2445,907,14717,17,54,63,66,61,69
2446,907,14717,8,67,47,67,78,76
2447,907,14717,7,67,39,60,81,71
2448,907,14717,6,78,50,72,82,86
2449,907,14717,5,46,54,60,77,66
2450,907,14717,4,67,76,53,75,71
2451,907,14717,3,74.5,114.5,76,118.5,77
2452,907,14717,2,61,74,59,83,68
2453,907,14717,1,62,100,73,84,73
2454,907,14711,17,62,61,52,52,57
2455,907,14711,8,67,73,88,83,71
2456,907,14711,7,67,60,72,78,71
2457,907,14711,6,85,74,82,81,89
2458,907,14711,5,72,85,79,84,74
2459,907,14711,4,81,79,83,74,98
2460,907,14711,3,73,103,85,121,72
2461,907,14711,2,85,126,84,127,87
2462,907,14711,1,64,98,70,82,77
2463,907,14697,17,58,75,61,71,71
2464,907,14697,8,60,61,66,82,89
2465,907,14697,7,67,72,75,82,71
2466,907,14697,6,82,65,77,78,91
2467,907,14697,5,67,69,58,76,71
2468,907,14697,4,75,74,77,60,76
2469,907,14697,3,81.5,126,89,127,89
2470,907,14697,2,71,96,73,84,81
2471,907,14697,1,69,105,78,92,78
2472,907,14691,17,75,70,70,66,74
2473,907,14691,8,67,74,75,82,71
2474,907,14691,7,75,64,67,86,71
2475,907,14691,6,83,62,69,79,80
2476,907,14691,5,65,74,64,71,80
2477,907,14691,4,71,74,79,60,87
2478,907,14691,3,73,118,79,125,73
2479,907,14691,2,61,99,60,88,94
2480,907,14691,1,73,98,77,83,73
2481,907,14683,17,61,71,72,61,63
2482,907,14683,8,52,75,78,68,71
2483,907,14683,7,75,70,72,71,80
2484,907,14683,6,82,60,77,64,81
2485,907,14683,5,67,80,73,65,71
2486,907,14683,4,84,77,80,51,76
2487,907,14683,3,76,109,77,125.5,79
2488,907,14683,2,69,104,72,89,71
2489,907,14683,1,76,102,66,100,80
2490,907,14680,17,71,81,79,78,71
2491,907,14680,8,67,74,90,80,71
2492,907,14680,7,67,73,72,92,71
2493,907,14680,6,94,87,85,88,92
2494,907,14680,5,81,87,80,89,88
2495,907,14680,4,84,74,89,75,96
2496,907,14680,3,90.5,110.5,82,126,83
2497,907,14680,2,89,114,87,115,94
2498,907,14680,1,73,99,76,100,79
2499,907,14674,17,77,82,70,70,76
2500,907,14674,8,59,76,78,86,71
2501,907,14674,7,67,79,75,85,71
2502,907,14674,6,89,61,81,81,89
2503,907,14674,5,67,81,72,63,71
2504,907,14674,4,80,75,85,68,98
2505,907,14674,3,80.5,117.5,83,139,88
2506,907,14674,2,89,93,65,116,93
2507,907,14674,1,71,99,72,105,85
2508,907,14658,17,65,78,66,50,61
2509,907,14658,8,55,64,73,69,74
2510,907,14658,7,59,45,70,66,65
2511,907,14658,6,81,54,67,69,84
2512,907,14658,5,67,63,76,59,71
2513,907,14658,4,67,77,57,84,71
2514,907,14658,3,84.5,114.5,79,121.5,87
2515,907,14658,2,79,89,62,77,70
2516,907,14658,1,68,102,77,106,69
2517,907,14655,17,78,67,60,67,81
2518,907,14655,8,67,53,76,81,84
2519,907,14655,7,68,62,62,70,92
2520,907,14655,6,72,46,67,80,88
2521,907,14655,5,67,67,71,69,71
2522,907,14655,4,67,85,67,84,71
2523,907,14655,3,66.5,94,69,114,66
2524,907,14655,2,64,69,51,77,78
2525,907,14655,1,68,103,72,103,83
2526,907,14654,17,67,69,51,60,69
2527,907,14654,8,71,64,75,78,60
2528,907,14654,7,67,74,63,87,71
2529,907,14654,6,81,61,69,85,84
2530,907,14654,5,59,64,86,76,68
2531,907,14654,4,67,79,72,85,71
2532,907,14654,3,79.5,118,78,122,80
2533,907,14654,2,60,104,68,112,76
2534,907,14654,1,67,110,71,99,72
2535,907,14651,17,43,62,31,44,46
2536,907,14651,8,55,58,61,54,45
2537,907,14651,7,67,51,67,53,71
2538,907,14651,6,64,49,47,52,40
2539,907,14651,5,40,45,46,43,37
2540,907,14651,4,67,83,67,66,71
2541,907,14651,3,77,121,76,71,71
2542,907,14651,2,59,72,52,53,54
2543,907,14651,1,64,96,68,99,50
2544,907,14637,17,77,73,81,63,73
2545,907,14637,8,67,69,77,78,71
2546,907,14637,7,67,66,71,72,71
2547,907,14637,6,87,63,70,72,83
2548,907,14637,5,67,71,74,68,71
2549,907,14637,4,82,69,74,64,87
2550,907,14637,3,84.5,131.5,89,128.5,91
2551,907,14637,2,72,110,86,97,84
2552,907,14637,1,68,88,70,104,75
2553,907,14618,17,59,68,78,70,67
2554,907,14618,8,70,65,72,81,80
2555,907,14618,7,64,90,73,74,79
2556,907,14618,6,76,52,52,72,79
2557,907,14618,5,62,67,63,62,75
2558,907,14618,4,67,76,64,80,71
2559,907,14618,3,82.5,116.5,84,131,75
2560,907,14618,2,73,107,75,109,89
2561,907,14618,1,76,97,66,95,81
2562,907,14601,17,51,58,52,47,51
2563,907,14601,8,67,71,69,72,71
2564,907,14601,7,67,55,46,61,71
2565,907,14601,6,74,52,60,68,78
2566,907,14601,5,60,59,56,73,58
2567,907,14601,4,76,76,72,67,85
2568,907,14601,3,74,106.5,78,113,74
2569,907,14601,2,66,102,66,91,70
2570,907,14601,1,62,93,65,84,72
2571,907,14588,17,64,77,68,56,69
2572,907,14588,8,62,59,76,75,77
2573,907,14588,7,80,71,58,71,77
2574,907,14588,6,77,61,62,77,88
2575,907,14588,5,67,71,80,73,71
2576,907,14588,4,67,83,54,84,71
2577,907,14588,3,72,111.5,70,122.5,76
2578,907,14588,2,72,77,64,80,72
2579,907,14588,1,60,98,72,96,74
2580,907,14579,17,83,82,65,55,70
2581,907,14579,8,70,48,72,71,74
2582,907,14579,7,63,69,60,75,73
2583,907,14579,6,86,56,74,74,76
2584,907,14579,5,67,73,60,55,71
2585,907,14579,4,67,61,57,86,71
2586,907,14579,3,84,123.5,83,125.5,84
2587,907,14579,2,74,96,71,94,73
2588,907,14579,1,69,106,82,91,68
2589,907,14576,17,54,62,55,58,58
2590,907,14576,8,67,75,80,72,71
2591,907,14576,7,67,50,68,76,71
2592,907,14576,6,90,65,85,67,80
2593,907,14576,5,71,73,60,81,79
2594,907,14576,4,87,77,86,71,90
2595,907,14576,3,86.5,110,81,124.5,80
2596,907,14576,2,70,95,85,107,86
2597,907,14576,1,64,115,70,97,79
2598,907,14575,17,66,62,47,58,61
2599,907,14575,8,67,78,87,78,71
2600,907,14575,7,67,57,76,77,71
2601,907,14575,6,91,70,91,77,85
2602,907,14575,5,82,71,98,87,82
2603,907,14575,4,83,77,87,86,88
2604,907,14575,3,90.5,117.5,89,133,86
2605,907,14575,2,74,131,86,121,87
2606,907,14575,1,73,103,63,86,80
2607,907,14571,17,75,78,81,66,83
2608,907,14571,8,67,75,79,81,71
2609,907,14571,7,64,70,74,74,83
2610,907,14571,6,81,65,55,84,93
2611,907,14571,5,64,74,68,78,82
2612,907,14571,4,69,75,84,49,88
2613,907,14571,3,86,131,90,122.5,92
2614,907,14571,2,73,104,90,119,77
2615,907,14571,1,74,102,86,101,88
2616,907,14570,17,82,87,85,78,75
2617,907,14570,8,67,76,87,81,71
2618,907,14570,7,67,77,74,85,71
2619,907,14570,6,91,75,86,91,88
2620,907,14570,5,75,89,76,85,83
2621,907,14570,4,67,91,72,86,71
2622,907,14570,3,92,129.5,91,128,92
2623,907,14570,2,83,108,90,132,87
2624,907,14570,1,80,106,79,102,87
2625,907,14564,17,71,56,65,76,71
2626,907,14564,8,67,64,88,60,71
2627,907,14564,7,53,65,68,90,71
2628,907,14564,6,59,77,80,91,71
2629,907,14564,5,67,44,72,65,71
2630,907,14564,4,61,56,39,66,71
2631,907,14564,3,107.5,102,119,99,103
2632,907,14564,2,92,51,71,60,71
2633,907,14564,1,109,90,91,101,109
2634,907,14549,17,66,56,60,62,54
2635,907,14549,8,58,47,64,75,66
2636,907,14549,7,67,68,66,68,71
2637,907,14549,6,67,50,60,61,74
2638,907,14549,5,44,50,63,45,58
2639,907,14549,4,67,63,62,51,66
2640,907,14549,3,72.5,104.5,68,120,66
2641,907,14549,2,66,82,68,69,85
2642,907,14549,1,65,102,66,87,66
2643,907,14547,17,82,63,61,66,69
2644,907,14547,8,67,76,82,81,71
2645,907,14547,7,67,78,64,77,71
2646,907,14547,6,90,73,88,84,88
2647,907,14547,5,76,86,78,78,87
2648,907,14547,4,84,91,85,84,97
2649,907,14547,3,91.5,118,85,133.5,89
2650,907,14547,2,70,115,80,117,90
2651,907,14547,1,65,101,82,91,77
2652,907,14536,17,79,77,66,54,58
2653,907,14536,8,67,65,89,73,71
2654,907,14536,7,76,74,71,73,87
2655,907,14536,6,79,71,64,76,88
2656,907,14536,5,76,80,76,79,78
2657,907,14536,4,67,84,64,71,71
2658,907,14536,3,89.5,119,89,132.5,88
2659,907,14536,2,74,100,62,82,86
2660,907,14536,1,70,113,86,105,77
2661,907,14525,17,62,62,54,50,60
2662,907,14525,8,67,75,74,59,71
2663,907,14525,7,52,68,53,64,67
2664,907,14525,6,70,44,61,46,79
2665,907,14525,5,60,60,64,51,54
2666,907,14525,4,69,58,40,39,65
2667,907,14525,3,81,120,78,124,78
2668,907,14525,2,65,105,77,79,70
2669,907,14525,1,68,108,74,96,75
2670,907,14524,17,73,66,60,60,69
2671,907,14524,8,63,50,75,79,81
2672,907,14524,7,67,64,66,74,71
2673,907,14524,6,86,66,83,82,80
2674,907,14524,5,69,72,70,75,67
2675,907,14524,4,67,80,65,71,71
2676,907,14524,3,88.5,124,85,134,88
2677,907,14524,2,61,122,85,115,84
2678,907,14524,1,76,106,69,103,73
2679,908,14872,17,64,67,74,55,68
2680,908,14872,8,66,47,77,74,77
2681,908,14872,7,67,74,72,85,71
2682,908,14872,6,89,63,66,79,83
2683,908,14872,5,63,77,64,83,54
2684,908,14872,4,67,79,43,54,71
2685,908,14872,3,78.5,102.5,68,99.5,60
2686,908,14872,2,64,100,74,86,79
2687,908,14872,1,68,111,69,93,73
2688,908,14871,17,67,72,63,61,58
2689,908,14871,8,67,63,79,69,71
2690,908,14871,7,67,58,69,76,71
2691,908,14871,6,87,65,81,68,84
2692,908,14871,5,63,63,54,89,60
2693,908,14871,4,74,69,79,51,82
2694,908,14871,3,62.5,98,69,106.5,58
2695,908,14871,2,81,103,57,106,93
2696,908,14871,1,69,102,73,89,81
2697,908,14852,17,84,81,87,62,66
2698,908,14852,8,67,51,70,76,71
2699,908,14852,7,51,71,67,69,78
2700,908,14852,6,79,38,54,61,70
2701,908,14852,5,82,64,71,72,37
2702,908,14852,4,67,61,47,55,71
2703,908,14852,3,66,100,75,109.5,70
2704,908,14852,2,46,83,59,82,54
2705,908,14852,1,76,108,85,100,75
2706,908,14846,17,70,60,54,42,51
2707,908,14846,8,67,69,76,66,71
2708,908,14846,7,67,56,65,73,71
2709,908,14846,6,71,48,54,65,72
2710,908,14846,5,64,69,65,77,55
2711,908,14846,4,80,71,75,71,78
2712,908,14846,3,65.5,101,61,108.5,72
2713,908,14846,2,69,101,72,125,81
2714,908,14846,1,72,105,63,93,69
2715,908,14844,17,82,83,71,62,71
2716,908,14844,8,67,76,81,77,71
2717,908,14844,7,67,67,67,75,71
2718,908,14844,6,79,62,64,85,81
2719,908,14844,5,68,82,77,92,75
2720,908,14844,4,84,73,76,64,88
2721,908,14844,3,75,111,78,117,75
2722,908,14844,2,84,114,83,105,86
2723,908,14844,1,73,99,84,94,78
2724,908,14835,17,78,81,72,67,74
2725,908,14835,8,66,63,81,80,73
2726,908,14835,7,67,67,65,87,71
2727,908,14835,6,84,65,83,79,94
2728,908,14835,5,78,79,66,77,69
2729,908,14835,4,67,82,63,73,71
2730,908,14835,3,77,108,77,119,73
2731,908,14835,2,87,92,80,109,73
2732,908,14835,1,70,103,82,102,78
2733,908,14822,17,78,64,55,47,52
2734,908,14822,8,56,75,75,55,71
2735,908,14822,7,67,49,56,64,71
2736,908,14822,6,85,51,60,78,75
2737,908,14822,5,67,60,52,60,71
2738,908,14822,4,73,71,79,50,68
2739,908,14822,3,75,106,73,122,72
2740,908,14822,2,65,93,64,75,72
2741,908,14822,1,70,97,73,106,70
2742,908,14821,17,84,85,84,79,91
2743,908,14821,8,67,78,84,75,71
2744,908,14821,7,67,84,75,90,71
2745,908,14821,6,93,71,82,93,92
2746,908,14821,5,67,80,85,82,71
2747,908,14821,4,80,88,92,73,93
2748,908,14821,3,86.5,123.5,91,129,84
2749,908,14821,2,85,102,91,102,90
2750,908,14821,1,71,114,86,105,84
2751,908,14817,17,76,80,75,62,72
2752,908,14817,8,60,58,77,74,77
2753,908,14817,7,67,67,64,76,71
2754,908,14817,6,81,54,62,76,85
2755,908,14817,5,77,78,74,89,74
2756,908,14817,4,67,73,74,67,75
2757,908,14817,3,86,110.5,78,126,86
2758,908,14817,2,70,111,77,94,94
2759,908,14817,1,78,113,86,97,77
2760,908,14806,17,79,80,76,65,57
2761,908,14806,8,63,53,75,67,83
2762,908,14806,7,67,77,73,79,71
2763,908,14806,6,78,55,72,72,79
2764,908,14806,5,67,57,66,65,71
2765,908,14806,4,75,59,69,54,82
2766,908,14806,3,83.5,111.5,87,122.5,81
2767,908,14806,2,69,103,58,73,66
2768,908,14806,1,77,106,76,92,70
2769,908,14798,17,68,78,83,66,78
2770,908,14798,8,67,75,83,71,71
2771,908,14798,7,69,83,74,82,90
2772,908,14798,6,74,60,68,78,80
2773,908,14798,5,63,67,74,80,81
2774,908,14798,4,76,69,79,62,85
2775,908,14798,3,81,121.5,79,125.5,90
2776,908,14798,2,69,114,88,99,89
2777,908,14798,1,74,117,77,112,83
2778,908,14784,17,74,70,72,56,74
2779,908,14784,8,64,64,78,78,73
2780,908,14784,7,67,77,71,76,71
2781,908,14784,6,91,71,92,81,87
2782,908,14784,5,67,69,76,63,71
2783,908,14784,4,73,75,73,56,95
2784,908,14784,3,88,125.5,82,133,82
2785,908,14784,2,72,109,79,102,86
2786,908,14784,1,72,108,77,102,83
2787,908,14768,17,72,82,75,67,80
2788,908,14768,8,67,78,73,72,71
