count,班级,学号,学科,第一次成绩,第二次成绩,第三次成绩,第四次成绩,第五次成绩
1465,904,14559,5,73.0,79.0,80.0,83.0,87.0
1466,904,14559,4,82.0,74.0,92.0,54.0,95.0
1467,904,14559,3,89.0,118.0,89.0,132.0,92.0
1468,904,14559,2,83.0,120.0,79.0,89.0,84.0
1469,904,14559,1,71.0,106.0,78.0,102.0,81.0
1470,904,14550,17,72.0,76.0,73.0,68.0,74.0
1471,904,14550,8,0.0,77.0,87.0,82.0,
1472,904,14550,7,0.0,66.0,69.0,79.0,
1473,904,14550,6,82.0,75.0,82.0,78.0,90.0
1474,904,14550,5,67.0,78.0,86.0,78.0,76.0
1475,904,14550,4,89.0,76.0,93.0,66.0,94.0
1476,904,14550,3,90.0,133.5,88.0,130.5,92.0
1477,904,14550,2,80.0,92.0,79.0,74.0,92.0
1478,904,14550,1,76.0,103.0,91.0,90.0,78.0
1479,904,14541,17,85.0,80.0,68.0,64.0,75.0
1480,904,14541,8,0.0,72.0,88.0,79.0,
1481,904,14541,7,0.0,65.0,65.0,89.0,
1482,904,14541,6,92.0,82.0,94.0,94.0,93.0
1483,904,14541,5,71.0,58.0,79.0,83.0,78.0
1484,904,14541,4,78.0,65.0,84.0,64.0,95.0
1485,904,14541,3,78.0,120.0,85.0,115.0,92.0
1486,904,14541,2,90.0,107.0,75.0,104.0,89.0
1487,904,14541,1,73.0,118.0,84.0,108.0,82.0
1488,904,14529,17,87.0,76.0,76.0,65.0,73.0
1489,904,14529,8,72.0,61.0,88.0,85.0,67.0
1490,904,14529,7,80.0,89.0,73.0,74.0,85.0
1491,904,14529,6,61.0,45.0,60.0,75.0,82.0
1492,904,14529,5,61.0,68.0,50.0,80.0,65.0
1493,904,14529,4,0.0,82.0,52.0,74.0,
1494,904,14529,3,94.5,117.0,84.0,122.0,84.0
1495,904,14529,2,70.0,100.0,75.0,102.0,92.0
1496,904,14529,1,68.0,113.0,74.0,95.0,82.0
1497,905,14882,17,59.0,65.0,63.0,49.0,57.0
1498,905,14882,8,64.0,58.0,63.0,72.0,76.0
1499,905,14882,7,46.0,70.0,62.0,73.0,76.0
1500,905,14882,6,62.0,47.0,78.0,69.0,69.0
1501,905,14882,5,45.0,63.0,55.0,55.0,67.0
1502,905,14882,4,0.0,69.0,39.0,48.0,
1503,905,14882,3,75.5,100.0,63.0,116.0,57.0
1504,905,14882,2,57.0,81.0,65.0,94.0,58.0
1505,905,14882,1,66.0,107.0,76.0,79.0,79.0
1506,905,14868,17,50.0,62.0,68.0,55.0,64.0
1507,905,14868,8,0.0,80.0,65.0,72.0,
1508,905,14868,7,0.0,60.0,61.0,77.0,
1509,905,14868,6,84.0,59.0,63.0,74.0,85.0
1510,905,14868,5,58.0,65.0,67.0,73.0,64.0
1511,905,14868,4,67.0,61.0,54.0,45.0,80.0
1512,905,14868,3,77.5,105.5,72.0,128.5,80.0
1513,905,14868,2,65.0,77.0,59.0,80.0,62.0
1514,905,14868,1,66.0,106.0,64.0,88.0,66.0
1515,905,14867,17,58.0,70.0,56.0,60.0,65.0
1516,905,14867,8,0.0,71.0,87.0,69.0,
1517,905,14867,7,0.0,65.0,65.0,64.0,
1518,905,14867,6,87.0,80.0,91.0,86.0,90.0
1519,905,14867,5,64.0,62.0,53.0,74.0,72.0
1520,905,14867,4,79.0,64.0,63.0,52.0,81.0
1521,905,14867,3,79.0,120.0,74.0,112.5,82.0
1522,905,14867,2,73.0,107.0,78.0,98.0,90.0
1523,905,14867,1,70.0,105.0,74.0,93.0,80.0
1524,905,14866,17,44.0,64.0,47.0,46.0,48.0
1525,905,14866,8,60.0,47.0,64.0,56.0,64.0
1526,905,14866,7,0.0,46.0,51.0,52.0,
1527,905,14866,6,73.0,51.0,57.0,63.0,65.0
1528,905,14866,5,59.0,72.0,56.0,71.0,66.0
1529,905,14866,4,58.0,65.0,56.0,61.0,68.0
1530,905,14866,3,68.5,104.5,72.0,112.0,72.0
1531,905,14866,2,75.0,94.0,78.0,99.0,87.0
1532,905,14866,1,64.0,95.0,81.0,94.0,79.0
1533,905,14843,17,57.0,56.0,71.0,64.0,64.0
1534,905,14843,8,0.0,70.0,87.0,77.0,
1535,905,14843,7,0.0,67.0,72.0,70.0,
1536,905,14843,6,82.0,59.0,68.0,73.0,89.0
1537,905,14843,5,75.0,76.0,80.0,81.0,82.0
1538,905,14843,4,66.0,70.0,87.0,61.0,78.0
1539,905,14843,3,64.0,101.5,71.0,122.0,63.0
1540,905,14843,2,82.0,103.0,88.0,94.0,91.0
1541,905,14843,1,59.0,108.0,76.0,100.0,70.0
1542,905,14841,17,72.0,75.0,72.0,68.0,73.0
1543,905,14841,8,0.0,71.0,74.0,75.0,
1544,905,14841,7,0.0,71.0,76.0,94.0,
1545,905,14841,6,89.0,66.0,63.0,71.0,86.0
1546,905,14841,5,80.0,78.0,74.0,81.0,79.0
1547,905,14841,4,86.0,64.0,67.0,59.0,83.0
1548,905,14841,3,85.5,110.0,75.0,129.0,82.0
1549,905,14841,2,63.0,99.0,73.0,103.0,93.0
1550,905,14841,1,73.0,109.0,75.0,102.0,74.0
1551,905,14831,17,67.0,72.0,67.0,66.0,57.0
1552,905,14831,8,0.0,87.0,77.0,63.0,
1553,905,14831,7,0.0,67.0,62.0,58.0,
1554,905,14831,6,89.0,50.0,78.0,71.0,79.0
1555,905,14831,5,0.0,66.0,46.0,62.0,
1556,905,14831,4,69.0,73.0,69.0,52.0,77.0
1557,905,14831,3,69.5,105.5,74.0,125.5,79.0
1558,905,14831,2,73.0,96.0,67.0,91.0,69.0
1559,905,14831,1,73.0,108.0,77.0,103.0,81.0
1560,905,14828,17,76.0,73.0,74.0,67.0,70.0
1561,905,14828,8,0.0,83.0,82.0,90.0,
1562,905,14828,7,0.0,72.0,80.0,86.0,
1563,905,14828,6,92.0,66.0,79.0,76.0,88.0
1564,905,14828,5,92.0,88.0,81.0,87.0,79.0
1565,905,14828,4,94.0,84.0,84.0,59.0,90.0
1566,905,14828,3,87.0,123.5,83.0,125.0,79.0
1567,905,14828,2,86.0,127.0,94.0,132.0,97.0
1568,905,14828,1,75.0,106.0,89.0,107.0,86.0
1569,905,14816,17,75.0,78.0,75.0,76.0,68.0
1570,905,14816,8,69.0,55.0,75.0,87.0,69.0
1571,905,14816,7,0.0,71.0,75.0,87.0,
1572,905,14816,6,82.0,71.0,84.0,85.0,86.0
1573,905,14816,5,78.0,79.0,80.0,90.0,82.0
1574,905,14816,4,0.0,99.0,62.0,87.0,
1575,905,14816,3,71.5,106.5,77.0,122.0,72.0
1576,905,14816,2,76.0,117.0,78.0,112.0,83.0
1577,905,14816,1,71.0,117.0,78.0,99.0,85.0
1578,905,14811,17,75.0,80.0,71.0,78.0,86.0
1579,905,14811,8,84.0,72.0,88.0,91.0,89.0
1580,905,14811,7,0.0,77.0,86.0,94.0,
1581,905,14811,6,92.0,73.0,82.0,85.0,91.0
1582,905,14811,5,68.0,63.0,70.0,92.0,89.0
1583,905,14811,4,0.0,90.0,46.0,82.0,
1584,905,14811,3,85.5,116.5,88.0,128.5,87.0
1585,905,14811,2,76.0,90.0,70.0,72.0,68.0
1586,905,14811,1,70.0,112.0,91.0,97.0,75.0
1587,905,14808,17,82.0,57.0,72.0,70.0,76.0
1588,905,14808,8,0.0,69.0,69.0,84.0,
1589,905,14808,7,0.0,67.0,73.0,62.0,
1590,905,14808,6,89.0,59.0,74.0,78.0,91.0
1591,905,14808,5,74.0,58.0,63.0,82.0,76.0
1592,905,14808,4,76.0,76.0,78.0,70.0,86.0
1593,905,14808,3,75.0,100.5,77.0,114.5,76.0
1594,905,14808,2,79.0,93.0,68.0,97.0,84.0
1595,905,14808,1,70.0,97.0,75.0,96.0,78.0
1596,905,14785,17,62.0,71.0,51.0,61.0,64.0
1597,905,14785,8,69.0,56.0,73.0,85.0,83.0
1598,905,14785,7,0.0,55.0,66.0,73.0,
1599,905,14785,6,78.0,64.0,81.0,77.0,82.0
1600,905,14785,5,68.0,67.0,63.0,91.0,60.0
1601,905,14785,4,63.0,68.0,82.0,52.0,75.0
1602,905,14785,3,79.0,110.0,78.0,127.5,81.0
1603,905,14785,2,79.0,107.0,74.0,111.0,84.0
1604,905,14785,1,61.0,97.0,77.0,93.0,82.0
1605,905,14779,17,68.0,69.0,56.0,55.0,73.0
1606,905,14779,8,68.0,46.0,68.0,74.0,73.0
1607,905,14779,7,0.0,66.0,60.0,79.0,
1608,905,14779,6,59.0,57.0,52.0,63.0,74.0
1609,905,14779,5,57.0,61.0,59.0,81.0,62.0
1610,905,14779,4,69.0,73.0,42.0,65.0,87.0
1611,905,14779,3,63.5,112.0,65.0,108.5,74.0
1612,905,14779,2,62.0,100.0,69.0,102.0,71.0
1613,905,14779,1,62.0,107.0,77.0,95.0,74.0
1614,905,14775,17,75.0,76.0,75.0,77.0,84.0
1615,905,14775,8,76.0,64.0,84.0,94.0,87.0
1616,905,14775,7,0.0,78.0,84.0,92.0,
1617,905,14775,6,90.0,71.0,91.0,87.0,93.0
1618,905,14775,5,80.0,93.0,79.0,87.0,76.0
1619,905,14775,4,89.0,83.0,87.0,76.0,91.0
1620,905,14775,3,85.5,120.5,84.0,128.5,91.0
1621,905,14775,2,94.0,116.0,96.0,103.0,89.0
1622,905,14775,1,77.0,117.0,92.0,113.0,83.0
1623,905,14770,17,52.0,61.0,52.0,57.0,71.0
1624,905,14770,8,65.0,59.0,73.0,75.0,82.0
1625,905,14770,7,0.0,47.0,53.0,72.0,
1626,905,14770,6,94.0,80.0,88.0,91.0,89.0
1627,905,14770,5,66.0,53.0,65.0,67.0,66.0
1628,905,14770,4,0.0,68.0,52.0,74.0,
1629,905,14770,3,70.5,118.5,82.0,122.0,82.0
1630,905,14770,2,66.0,100.0,67.0,98.0,65.0
1631,905,14770,1,64.0,102.0,80.0,102.0,83.0
1632,905,14755,17,64.0,63.0,51.0,58.0,66.0
1633,905,14755,8,69.0,56.0,72.0,81.0,78.0
1634,905,14755,7,0.0,66.0,69.0,78.0,
1635,905,14755,6,70.0,65.0,73.0,75.0,72.0
1636,905,14755,5,61.0,80.0,58.0,79.0,79.0
1637,905,14755,4,75.0,82.0,86.0,67.0,96.0
1638,905,14755,3,71.0,117.5,74.0,121.0,79.0
1639,905,14755,2,73.0,92.0,64.0,105.0,64.0
1640,905,14755,1,67.0,102.0,78.0,99.0,76.0
1641,905,14748,17,74.0,76.0,76.0,72.0,83.0
1642,905,14748,8,0.0,91.0,87.0,75.0,
1643,905,14748,7,0.0,68.0,76.0,72.0,
1644,905,14748,6,93.0,72.0,80.0,80.0,89.0
1645,905,14748,5,71.0,64.0,74.0,81.0,79.0
1646,905,14748,4,0.0,82.0,51.0,78.0,
1647,905,14748,3,85.5,121.0,85.0,129.0,83.0
1648,905,14748,2,59.0,101.0,65.0,80.0,65.0
1649,905,14748,1,81.0,124.0,74.0,112.0,82.0
1650,905,14745,17,40.0,58.0,53.0,57.0,57.0
1651,905,14745,8,55.0,46.0,77.0,82.0,78.0
1652,905,14745,7,0.0,62.0,56.0,79.0,
1653,905,14745,6,60.0,35.0,66.0,68.0,81.0
1654,905,14745,5,54.0,44.0,60.0,69.0,59.0
1655,905,14745,4,73.0,71.0,50.0,46.0,76.0
1656,905,14745,3,70.5,109.5,81.0,119.5,80.0
1657,905,14745,2,63.0,97.0,79.0,97.0,73.0
1658,905,14745,1,61.0,100.0,75.0,102.0,79.0
1659,905,14731,17,70.0,64.0,77.0,57.0,57.0
1660,905,14731,8,65.0,58.0,73.0,86.0,74.0
1661,905,14731,7,0.0,68.0,62.0,64.0,
1662,905,14731,6,73.0,60.0,55.0,78.0,84.0
1663,905,14731,5,0.0,57.0,64.0,72.0,
1664,905,14731,4,64.0,63.0,69.0,56.0,85.0
1665,905,14731,3,82.0,115.5,77.0,131.5,77.0
1666,905,14731,2,73.0,97.0,64.0,99.0,81.0
1667,905,14731,1,67.0,107.0,72.0,105.0,71.0
1668,905,14723,17,57.0,62.0,66.0,58.0,70.0
1669,905,14723,8,0.0,81.0,87.0,81.0,
1670,905,14723,7,0.0,72.0,76.0,80.0,
1671,905,14723,6,81.0,65.0,78.0,84.0,87.0
1672,905,14723,5,77.0,84.0,90.0,81.0,84.0
1673,905,14723,4,85.0,75.0,91.0,79.0,96.0
1674,905,14723,3,72.5,106.5,75.0,117.5,75.0
1675,905,14723,2,83.0,122.0,79.0,120.0,95.0
1676,905,14723,1,69.0,99.0,81.0,103.0,80.0
1677,905,14721,17,82.0,82.0,79.0,77.0,68.0
1678,905,14721,8,62.0,78.0,81.0,70.0,
1679,905,14721,7,0.0,80.0,65.0,75.0,
1680,905,14721,6,77.0,57.0,71.0,74.0,84.0
1681,905,14721,5,64.0,71.0,63.0,78.0,80.0
1682,905,14721,4,76.0,72.0,65.0,61.0,80.0
1683,905,14721,3,81.0,116.5,81.0,123.5,86.0
1684,905,14721,2,65.0,104.0,72.0,97.0,81.0
1685,905,14721,1,73.0,102.0,72.0,93.0,78.0
1686,905,14718,17,73.0,79.0,65.0,66.0,76.0
1687,905,14718,8,0.0,75.0,92.0,69.0,
1688,905,14718,7,0.0,64.0,54.0,82.0,
1689,905,14718,6,85.0,66.0,80.0,81.0,95.0
1690,905,14718,5,73.0,64.0,62.0,83.0,84.0
1691,905,14718,4,83.0,75.0,73.0,60.0,90.0
1692,905,14718,3,79.0,113.5,77.0,124.5,74.0
1693,905,14718,2,77.0,107.0,88.0,100.0,92.0
1694,905,14718,1,76.0,106.0,72.0,95.0,81.0
1695,905,14705,17,71.0,75.0,70.0,70.0,85.0
1696,905,14705,8,68.0,62.0,76.0,85.0,84.0
1697,905,14705,7,0.0,71.0,71.0,94.0,
1698,905,14705,6,92.0,60.0,86.0,75.0,91.0
1699,905,14705,5,82.0,95.0,75.0,85.0,80.0
1700,905,14705,4,87.0,77.0,86.0,75.0,89.0
1701,905,14705,3,86.0,123.0,79.0,131.5,81.0
1702,905,14705,2,79.0,102.0,79.0,119.0,83.0
1703,905,14705,1,72.0,102.0,79.0,89.0,97.0
1704,905,14698,17,47.0,57.0,33.0,52.0,50.0
1705,905,14698,8,0.0,57.0,74.0,76.0,
1706,905,14698,7,0.0,46.0,60.0,64.0,
1707,905,14698,6,71.0,35.0,53.0,60.0,70.0
1708,905,14698,5,0.0,49.0,50.0,55.0,
1709,905,14698,4,57.0,50.0,50.0,44.0,76.0
1710,905,14698,3,47.5,93.0,56.0,103.0,47.0
1711,905,14698,2,64.0,88.0,58.0,80.0,77.0
1712,905,14698,1,63.0,102.0,64.0,89.0,78.0
1713,905,14694,17,79.0,79.0,85.0,79.0,69.0
1714,905,14694,8,68.0,71.0,85.0,84.0,79.0
1715,905,14694,7,76.0,70.0,79.0,86.0,85.0
1716,905,14694,6,80.0,63.0,77.0,81.0,87.0
1717,905,14694,5,67.0,81.0,64.0,75.0,66.0
1718,905,14694,4,0.0,88.0,59.0,81.0,
1719,905,14694,3,82.0,126.0,88.0,124.5,91.0
1720,905,14694,2,62.0,80.0,80.0,107.0,92.0
1721,905,14694,1,64.0,104.0,84.0,107.0,78.0
1722,905,14684,17,60.0,59.0,59.0,57.0,59.0
1723,905,14684,8,52.0,52.0,58.0,74.0,56.0
1724,905,14684,7,0.0,49.0,65.0,62.0,
1725,905,14684,6,64.0,43.0,47.0,75.0,75.0
1726,905,14684,5,45.0,46.0,50.0,71.0,67.0
1727,905,14684,4,57.0,59.0,73.0,45.0,83.0
1728,905,14684,3,78.5,113.5,82.0,126.0,76.0
1729,905,14684,2,53.0,75.0,47.0,99.0,64.0
1730,905,14684,1,53.0,99.0,74.0,83.0,71.0
1731,905,14662,17,74.0,76.0,80.0,65.0,79.0
1732,905,14662,8,71.0,70.0,77.0,81.0,80.0
1733,905,14662,7,0.0,63.0,67.0,81.0,
1734,905,14662,6,81.0,60.0,68.0,77.0,87.0
1735,905,14662,5,55.0,74.0,57.0,70.0,77.0
1736,905,14662,4,83.0,60.0,85.0,54.0,81.0
1737,905,14662,3,87.5,129.0,89.0,126.0,91.0
1738,905,14662,2,81.0,114.0,73.0,101.0,69.0
1739,905,14662,1,73.0,104.0,79.0,98.0,85.0
1740,905,14650,17,48.0,58.0,52.0,40.0,56.0
1741,905,14650,8,0.0,58.0,66.0,69.0,
1742,905,14650,7,0.0,55.0,64.0,64.0,
1743,905,14650,6,50.0,44.0,54.0,64.0,60.0
1744,905,14650,5,39.0,34.0,56.0,59.0,58.0
1745,905,14650,4,62.0,54.0,65.0,48.0,88.0
1746,905,14650,3,81.5,119.0,90.0,118.0,84.0
1747,905,14650,2,65.0,100.0,64.0,68.0,70.0
1748,905,14650,1,69.0,102.0,73.0,94.0,85.0
1749,905,14617,17,55.0,72.0,53.0,66.0,75.0
1750,905,14617,8,74.0,75.0,79.0,83.0,83.0
1751,905,14617,7,0.0,71.0,67.0,88.0,
1752,905,14617,6,90.0,67.0,73.0,74.0,91.0
1753,905,14617,5,78.0,82.0,90.0,95.0,81.0
1754,905,14617,4,70.0,72.0,84.0,87.0,89.0
1755,905,14617,3,81.5,101.5,77.0,120.5,82.0
1756,905,14617,2,82.0,92.0,71.0,117.0,81.0
1757,905,14617,1,72.0,118.0,80.0,93.0,84.0
1758,905,14613,17,71.0,72.0,73.0,66.0,61.0
1759,905,14613,8,0.0,85.0,86.0,79.0,
1760,905,14613,7,0.0,63.0,63.0,72.0,
1761,905,14613,6,86.0,72.0,88.0,77.0,86.0
1762,905,14613,5,61.0,85.0,78.0,92.0,83.0
1763,905,14613,4,74.0,81.0,82.0,73.0,82.0
1764,905,14613,3,65.5,97.0,74.0,108.0,63.0
1765,905,14613,2,89.0,137.0,89.0,137.0,88.0
1766,905,14613,1,68.0,100.0,78.0,83.0,67.0
1767,905,14600,17,56.0,67.0,49.0,50.0,65.0
1768,905,14600,8,65.0,59.0,81.0,82.0,80.0
1769,905,14600,7,71.0,73.0,60.0,57.0,79.0
1770,905,14600,6,71.0,56.0,76.0,77.0,80.0
1771,905,14600,5,75.0,77.0,58.0,90.0,81.0
1772,905,14600,4,0.0,90.0,52.0,90.0,
1773,905,14600,3,81.0,116.0,86.0,118.5,87.0
1774,905,14600,2,65.0,103.0,70.0,98.0,82.0
1775,905,14600,1,68.0,102.0,86.0,103.0,88.0
1776,905,14596,17,61.0,72.0,65.0,63.0,69.0
1777,905,14596,8,61.0,56.0,83.0,81.0,73.0
1778,905,14596,7,0.0,68.0,75.0,78.0,
1779,905,14596,6,82.0,64.0,52.0,66.0,83.0
1780,905,14596,5,46.0,65.0,54.0,60.0,60.0
1781,905,14596,4,0.0,82.0,46.0,78.0,
1782,905,14596,3,71.0,106.0,81.0,125.5,74.0
1783,905,14596,2,64.0,61.0,57.0,86.0,63.0
1784,905,14596,1,67.0,106.0,82.0,96.0,73.0
1785,905,14594,17,87.0,77.0,81.0,66.0,82.0
1786,905,14594,8,74.0,68.0,77.0,87.0,85.0
1787,905,14594,7,0.0,68.0,78.0,80.0,
1788,905,14594,6,78.0,67.0,75.0,88.0,87.0
1789,905,14594,5,68.0,77.0,57.0,74.0,67.0
1790,905,14594,4,85.0,74.0,88.0,74.0,97.0
1791,905,14594,3,90.0,119.5,82.0,129.0,81.0
1792,905,14594,2,81.0,107.0,86.0,103.0,94.0
1793,905,14594,1,67.0,106.0,85.0,99.0,81.0
1794,905,14580,17,71.0,71.0,68.0,57.0,63.0
1795,905,14580,8,63.0,53.0,79.0,76.0,89.0
1796,905,14580,7,0.0,60.0,58.0,82.0,
1797,905,14580,6,90.0,61.0,76.0,68.0,85.0
1798,905,14580,5,0.0,74.0,65.0,68.0,
1799,905,14580,4,71.0,78.0,83.0,61.0,92.0
1800,905,14580,3,80.5,121.0,79.0,130.0,85.0
1801,905,14580,2,85.0,102.0,85.0,103.0,99.0
1802,905,14580,1,71.0,102.0,77.0,96.0,84.0
1803,905,14574,17,65.0,64.0,69.0,69.0,78.0
1804,905,14574,8,0.0,74.0,73.0,72.0,
1805,905,14574,7,75.0,89.0,71.0,79.0,85.0
1806,905,14574,6,82.0,57.0,53.0,81.0,82.0
1807,905,14574,5,0.0,63.0,68.0,70.0,
1808,905,14574,4,74.0,65.0,83.0,63.0,82.0
1809,905,14574,3,72.0,102.0,78.0,117.0,74.0
1810,905,14574,2,60.0,87.0,77.0,89.0,79.0
1811,905,14574,1,66.0,100.0,82.0,97.0,83.0
1812,905,14572,17,44.0,58.0,55.0,52.0,55.0
1813,905,14572,8,54.0,57.0,62.0,76.0,71.0
1814,905,14572,7,0.0,60.0,55.0,71.0,
1815,905,14572,6,59.0,54.0,51.0,70.0,58.0
1816,905,14572,5,47.0,52.0,55.0,47.0,50.0
1817,905,14572,4,62.0,54.0,68.0,36.0,75.0
1818,905,14572,3,70.0,109.5,74.0,116.0,68.0
1819,905,14572,2,63.0,90.0,62.0,92.0,69.0
1820,905,14572,1,71.0,107.0,76.0,97.0,66.0
1821,905,14568,17,79.0,86.0,87.0,82.0,87.0
1822,905,14568,8,0.0,78.0,95.0,91.0,
1823,905,14568,7,0.0,90.0,83.0,93.0,
1824,905,14568,6,94.0,83.0,77.0,88.0,97.0
1825,905,14568,5,82.0,84.0,85.0,92.0,99.0
1826,905,14568,4,93.0,90.0,91.0,84.0,97.0
1827,905,14568,3,92.0,126.5,89.0,132.5,92.0
1828,905,14568,2,89.0,125.0,97.0,131.0,97.0
1829,905,14568,1,73.0,108.0,80.0,101.0,90.0
1830,905,14566,17,0.0,,,,
1831,905,14566,2,0.0,,,,
1832,905,14566,1,0.0,,,,
1833,905,14552,17,59.0,74.0,66.0,71.0,66.0
1834,905,14552,8,62.0,51.0,75.0,83.0,73.0
1835,905,14552,7,0.0,72.0,78.0,77.0,
1836,905,14552,6,81.0,71.0,74.0,80.0,90.0
1837,905,14552,5,65.0,67.0,79.0,74.0,85.0
1838,905,14552,4,73.0,70.0,70.0,49.0,84.0
1839,905,14552,3,90.0,120.5,84.0,127.5,76.0
1840,905,14552,2,69.0,95.0,76.0,102.0,72.0
1841,905,14552,1,67.0,112.0,77.0,104.0,82.0
1842,905,14527,17,62.0,59.0,48.0,62.0,69.0
1843,905,14527,8,68.0,58.0,82.0,88.0,77.0
1844,905,14527,7,40.0,77.0,39.0,65.0,82.0
1845,905,14527,6,70.0,43.0,57.0,73.0,85.0
1846,905,14527,5,46.0,52.0,43.0,63.0,68.0
1847,905,14527,4,0.0,56.0,53.0,48.0,
1848,905,14527,3,62.5,101.0,65.0,113.5,64.0
1849,905,14527,2,55.0,86.0,63.0,87.0,70.0
1850,905,14527,1,62.0,93.0,73.0,88.0,75.0
1851,905,14519,17,74.0,74.0,63.0,66.0,73.0
1852,905,14519,8,0.0,68.0,82.0,81.0,
1853,905,14519,7,0.0,52.0,77.0,81.0,
1854,905,14519,6,83.0,66.0,69.0,78.0,84.0
1855,905,14519,5,68.0,74.0,67.0,82.0,82.0
1856,905,14519,4,82.0,79.0,78.0,75.0,85.0
1857,905,14519,3,82.0,114.0,82.0,117.0,72.0
1858,905,14519,2,90.0,103.0,79.0,114.0,94.0
1859,905,14519,1,68.0,103.0,74.0,90.0,81.0
1860,905,14515,17,83.0,77.0,81.0,75.0,77.0
1861,905,14515,8,0.0,78.0,87.0,79.0,
1862,905,14515,7,0.0,66.0,72.0,84.0,
1863,905,14515,6,95.0,73.0,82.0,84.0,89.0
1864,905,14515,5,86.0,85.0,93.0,89.0,77.0
1865,905,14515,4,86.0,80.0,87.0,82.0,93.0
1866,905,14515,3,82.5,120.0,79.0,131.0,90.0
1867,905,14515,2,91.0,110.0,79.0,134.0,89.0
1868,905,14515,1,74.0,109.0,82.0,97.0,77.0
1869,905,14514,17,57.0,60.0,46.0,59.0,69.0
1870,905,14514,8,76.0,59.0,78.0,80.0,78.0
1871,905,14514,7,0.0,49.0,70.0,70.0,
1872,905,14514,6,81.0,47.0,70.0,79.0,74.0
1873,905,14514,5,66.0,78.0,52.0,67.0,65.0
1874,905,14514,4,67.0,53.0,53.0,85.0,
1875,905,14514,3,57.5,95.5,63.0,117.5,56.0
1876,905,14514,2,70.0,69.0,61.0,78.0,85.0
1877,905,14514,1,70.0,108.0,66.0,92.0,69.0
1878,906,15004,17,72.0,73.0,68.0,67.0,78.0
1879,906,15004,8,0.0,74.0,79.0,75.0,
1880,906,15004,7,0.0,70.0,63.0,75.0,
1881,906,15004,6,81.0,65.0,75.0,77.0,80.0
1882,906,15004,5,0.0,76.0,65.0,77.0,
1883,906,15004,4,89.0,78.0,83.0,62.0,83.0
1884,906,15004,3,81.5,114.0,81.0,114.5,73.0
1885,906,15004,2,89.0,107.0,76.0,113.0,85.0
1886,906,15004,1,68.0,94.0,76.0,99.0,77.0
1887,906,15002,17,46.0,52.0,24.0,45.0,56.0
1888,906,15002,8,45.0,51.0,56.0,56.0,53.0
1889,906,15002,7,51.0,46.0,50.0,61.0,64.0
1890,906,15002,6,65.0,27.0,47.0,56.0,60.0
1891,906,15002,5,0.0,39.0,39.0,38.0,
1892,906,15002,4,0.0,42.0,10.0,37.0,
1893,906,15002,3,56.5,111.0,67.0,117.0,69.0
1894,906,15002,2,32.0,47.0,47.0,45.0,51.0
1895,906,15002,1,65.0,100.0,64.0,96.0,67.0
1896,906,14879,17,66.0,74.0,67.0,63.0,59.0
1897,906,14879,8,0.0,66.0,73.0,75.0,
1898,906,14879,7,64.0,84.0,78.0,73.0,78.0
1899,906,14879,6,75.0,56.0,70.0,78.0,81.0
1900,906,14879,5,69.0,83.0,73.0,84.0,90.0
1901,906,14879,4,86.0,73.0,78.0,65.0,97.0
1902,906,14879,3,74.0,89.0,73.0,106.0,73.0
1903,906,14879,2,85.0,112.0,92.0,114.0,84.0
1904,906,14879,1,70.0,109.0,77.0,89.0,78.0
1905,906,14877,17,66.0,86.0,79.0,69.0,75.0
1906,906,14877,8,0.0,73.0,74.0,78.0,
1907,906,14877,7,0.0,69.0,73.0,80.0,
1908,906,14877,6,84.0,56.0,62.0,77.0,88.0
1909,906,14877,5,61.0,58.0,66.0,80.0,66.0
1910,906,14877,4,85.0,61.0,88.0,42.0,96.0
1911,906,14877,3,85.0,105.5,83.0,128.5,90.0
1912,906,14877,2,79.0,81.0,79.0,103.0,86.0
1913,906,14877,1,73.0,110.0,85.0,85.0,82.0
1914,906,14862,17,85.0,82.0,71.0,67.0,77.0
1915,906,14862,8,0.0,70.0,83.0,68.0,
1916,906,14862,7,81.0,77.0,64.0,84.0,85.0
1917,906,14862,6,84.0,61.0,84.0,69.0,89.0
1918,906,14862,5,0.0,81.0,64.0,77.0,
1919,906,14862,4,80.0,77.0,90.0,65.0,90.0
1920,906,14862,3,82.5,122.0,85.0,121.0,85.0
1921,906,14862,2,85.0,119.0,77.0,122.0,88.0
1922,906,14862,1,74.0,111.0,88.0,108.0,74.0
1923,906,14853,17,62.0,69.0,50.0,64.0,70.0
1924,906,14853,8,0.0,76.0,73.0,76.0,
1925,906,14853,7,0.0,51.0,55.0,66.0,
1926,906,14853,6,78.0,66.0,83.0,75.0,92.0
1927,906,14853,5,65.0,71.0,54.0,83.0,80.0
1928,906,14853,4,82.0,74.0,82.0,52.0,80.0
1929,906,14853,3,60.5,100.0,72.0,111.0,60.0
1930,906,14853,2,63.0,102.0,88.0,112.0,62.0
1931,906,14853,1,57.0,104.0,76.0,87.0,62.0
1932,906,14851,17,57.0,66.0,54.0,55.0,62.0
1933,906,14851,8,58.0,59.0,79.0,70.0,63.0
1934,906,14851,7,0.0,52.0,52.0,72.0,
1935,906,14851,6,74.0,44.0,58.0,62.0,72.0
1936,906,14851,5,57.0,63.0,54.0,47.0,53.0
1937,906,14851,4,0.0,71.0,37.0,68.0,
1938,906,14851,3,80.5,112.5,73.0,122.5,65.0
1939,906,14851,2,70.0,98.0,66.0,90.0,70.0
